476,"rated : r for strong language , sexual dialogue , drug use , crude humor , violence and brief nudity . starring : ben affleck , matt damon , linda fiorentino , salma hayek , alan rickman , chris rock , kevin smith , jason mewes , jason lee , george carlin , alanis morissette . running time : 130 minutes being a huge fan of kevin smith , i was expecting a lot out of his newest project 'dogma' . it might just be kevin's best work to date . it's very funny with smart and foul-mouthed dialogue while unexpectedly it has a serious undertone to it and besides going against god and jesus christ , it actually tries to tell people that there is such a thing rather than that there isn't . in 1994 a little $27 , 000 movie premiered at sundance . this little film was called 'clerks' and this little film went on to become a huge video sensation . you really can't meet a person on this green earth who has not seen 'clerks' . it was hailed by critics as one of the best movies of the year and soon a sequel is coming . in 1995 kevin made another movie 'mallrats' that flopped horribly , thought it was not the best movie ever made it was a pretty good little flick . it was panned by critics but hailed by audiences and in 1997 'chasing amy' came out and was kevin's biggest success to date . now in 1999 we get a great little movie by the name of 'dogma' . wow ! what a cast . ok here is the plot in this movie : linda fiorentino plays a regular woman who works at an abortion clinic . one day at her house metatron ( the voice of god ) appears at her house much to her surprise and tells her that she must stop two fallen angels ( matt damon and ben affleck ) from getting back into heaven by ways of a church . ok now get this , she is told to find two prophets : one who talks a lot and one who doesn't , however she gets jay and silent bob instead ( who give us great performances ) . now on her way to new jersey with jay and silent bob to try and stop the two angels the 13th apostle falls out o",1
477,"one of the most popular subplots in the entire science fiction genre is time travel . that concept , although many purists doubt its scientific credentials , spawned many interesting novels , comic books and films in the last century . however , the big grand-daddy of time travels , h . g . wells' novel the time machine , wasn't written with the intention to speculate about that concept or its consequences . the author , h . g . wells merely used it as a convenient way to express his socialist views and condemn the great social gap between the rich , idle capitalist class and impoverished labour . whatever intentions wells had , the future generations of readers were less impressed by his political messages . instead they were fascinated by the idea that the strange new worlds could be explored without traveling trough space . the novel became one of great classics of science fiction genre and it natural for filmmakers to use it as inspiration . first of them was george pal , who in 1960 directed film which would , through the years , become genre classic of its own . the plot revolves about george ( rod taylor ) , victorian scientist who discovered the way to travel through the fourth dimension - time . at the eve of the new 20th century , george gathers his friends in order to present them his invention - machine that would enable him to travel through time . they are skeptical , but that doesn't prevent george from carrying out his plan and traveling into the future . at first , he travels slowly , seeing london as it changes through the years and three world wars . finally , after witnessing world war three , he travels far into the future , hoping that he would cease to witness wars and senseless destructions . when he finally reaches year 802 , 701 ad , at first glance , new world looks like utopia - humanity consists of young , beautiful , but idle eloi , people who are fed , clothed and taken care of by unseen machines . but , weena ( yvette mimieux ) , eloi",1
478,"if this keeps up , jane austen ( sense and sensibility , pride and prejudice ) may have to apply for posthumous membership to the screen writers guild . yet another novel of hers has made the transition to the silver screen . mansfield park is a turn of the century ( 18th century going on 19th ) story about love among the classes as well as an examination into proper society and family ties . ten year old fanny price ( hannah taylor-gordon , jakob the liar ) , taken from her mother and father and the poverty in which they dwell , is sent to live with her aunt and the privileged class at mansfield park , under the stern patriarchal hand of her uncle , sir thomas bertram ( harold pinter , mojo ) spending her days reminded of her lower status , she also invents and writes fanciful stories during her private times . fanny eventually grows to become a beautiful , intelligent , and engaging heroine ( quite unlike the original character which ms . austen originally penned in her novel . ) writer/director patricia rozema ( when night is falling ) is responsible for the textual changes . from a purely dramatic perspective , the revision makes perfect sense and improves the film's audience appeal . what ms . rozema has done is to infuse the main character with much of ms . austen's own personality by including excerpts from the author's journals , giving that dialogue to fanny . the result is a central character that is immediately appealing . as the grown fanny , australian actress frances o'connor ( all about adam ) does wonderfully textured work . at times , ms . rozema has fanny address the camera directly to communicate many of the novel's more introspective observations . this is a difficult device to work seamlessly into a period film and it is to ms . o'connor's credit that it works as well as it does . the central theme which gives the story its legs in an old one . . . whether it is better to marry for love or for social standing ? fanny has fallen in love with her ",1
479,"saving private ryan ( dreamworks ) running time : 2 hours 48 minutes . starring tom hanks , edward burns , tom sizemore and matt damon directed by steven spielberg already being hailed as the 'greatest war movie ever made , ' saving private ryan is an harrowing , saddening and riveting movie . it may not be the greatest war movie in my opinion , but it's certainly one of the best war movies made , and one of the best of 1998 . tom hanks stars as a captain who's troop has to find private ryan ( damon ) who has a ticket home because his three brothers have been killed in action . action , drama and even some humour occur as the troop journeys through wartime france to find him . after the disappointing amistad ( 1997 ) spielberg has returned to form with this excellent movie . i'm not the war movie genre biggest fan , but i found this film to be gripping , and very scary , thanks to the excellent cast , direction and terrifying battle scenes . tom hanks is superb , straying away from his usually soppy dramatic roles , such as in forrest gump ( 1994 ) . this time , he plays the role with gritty realism , and is much better for it . occasionally he overacts the sentimentally , but he generally delivers a fine performance . edward burns , looking a lot like armageddon's ben affleck , also delivers a top notch performance , moving away from his roles in films such as she's the one ( 1996 ) tom sizemore makes less of an impact , but is still watchable , and matt damon reinforcing his position as one of the finest young actors working today . spielberg directs very well , putting the audience right in the heart of the action of the battle scenes . and what battle scenes they are ! they're truly terrifying , yet the audience cannot drag their eyes away from the screen . the battle scenes are filmed with a jerky hand-held camera , and the panic and confusion felt by the soldiers is emphasized by this technique . the gore and violence isn't spared either , which body parts fly",1
480,"50's `aliens vs . earth' idea revamped ! if you have been following the movie news over the net , you could not have escaped the hype over id4 . it promises to be the summer film of the year and it has all the elements necessary . id4 opened in the us on 2nd of july , and up till now , only after a week of release , it has nearly touched the us$100 million mark , a phenomenon last observed when jurassic park was released back in 1993 . the premise of the movie is disgustingly simple : earth defends itself against the aliens , a typical and highly popular 50's hollywood theme which manifested itself in many films produced in that era . the movie opens via star wars , however unoriginal it may be , it worked . the aliens have sent a large mother ship ( supposedly to be 1/4 size of the moon ) to attack earth by deploying attack ships 15 miles in radius to all the major cities on earth . the us president ( pullman ) does not know of the aliens' intention but soon finds out when david ( goldblum ) a scientist , discovers that the aliens are counting down to a synchronised attack on all the major cities . capt . hiller ( smith ) , a hot-shot f-18 pilot are one of the hundreds assigned to take out the hovering alien attack ship over washington dc . his squadron came under heavy alien fire after discovering that their weapons were useless against the invaders , he crash lands after a spectacular 1-on-1 chase over the grand canyon , one of the many highlights of the movie . id4 features many characters and we are shown the impact on them as the story progresses . acting on the whole was ok although i thought that bill pullman was a bit unsuitable for the president role but he did make a very rousing speech before sending his troops into battle ( do we smell a bit of braveheart here ? ? ) . no prizes for guessing how id4 ends , its just plain obvious . id4 borrows heavily from star wars , return of the jedi , alien and in some parts of the movie , i could even sense a bit of ",1
481,"the trailers and the beginning of the move sum up this plot very easily . three filmmakers venture into the woods of maryland to track down the legend of the blair witch for a documentary they are making . they disappear and their footage is discovered a year later buried underneath the foundation of a one hundred year old house . from there , things become a little more complicated . i can say , with absolute assurance , that no film has ever had quite the impact that this little movie has had on me . although i know it was all a staged   mockumentary   , there's no denying the psychological impact this film will leave on you . i didn't feel much upon initially watching it . i just thought it was an interesting film with some pretty creepy parts . i never even dreamed that thirty minutes after the film had ended i would be frightened out of my mind just discussing it with a friend . i've gotten chills every time i've brought it up since then . this is not a movie that hits you right away . instead this is a movie that sits at the base of your spine , waits until you think everything is okay , then it slowly starts to creep it's way up into your mind . this is truly the most frightening movie i have ever had the pleasure to watch . the film is comprised of home video and 16mm camera footage that the documentarians supposedly shot for their blair witch film , so don't expect any steadi-cam shots or fancy camera work . this is as real as it gets folks . i don't recommend sitting too close to the theater screen though , because i guarantee you will get motion sickness from the constant movement of the camera . the performances of the three lead actors in the film are so real , you may find yourself questioning whether all of this has really happened or not . this is definitely a movie that warrants home video viewing , especially due to the fact that the bulk of the movie was shot with a standard home video camera . the reality of the images will strike frighteningly c",1
482,"apocalypse now , based on the novel   hearts of darkness   , is an extremely striking , gripping , and horrifying depiction of the vietnam war from another angle . a long debate has surrounded this movie as if it is actually an anti-war film . in many ways , this debate could go either way . apocalypse now is probably one of the most memorable vietnam war films ever made . in addition , now film has gone to the extremes that this film does - a disturbing look at the corruption and terrifying effects of the most devastating war of recent years . apocalypse now follows the mission captain benjamin l . willard , played by martin sheen , to seek out and eliminate colonel walter e . kurtz , a green beret who is thought to have gone insane and set up his own militant base in cambodia . captain willard is ordered to assassinate kurtz with   extreme prejudice   because he has been deemed a murderer . willard accepts his mission , but not while pondering the accusation . accusing someone of murder in this situation is like   handing out speeding tickets at the indy 500   , as he puts it . it doesn't make too much sense . escorting him on his mission are a group of men who operate a riverboat . the men are chef ( frederic forrest ) , chief ( albert hall ) , lance johnson ( sam bottoms ) and mr . clean ( a fifteen year-old laurence fishburne ) . willard is ordered not to let them know exactly what his mission is , but they all know it is something big . the men encounter many exciting , dangerous and bizarre situations . but no situation is more bizarre than the infamous napalm scene with a very eccentric robert duvall as lieutenant colonel kilgore . kilgore decides to attack and overtake a certain beach area so that his men can surf . surf . this is all inspired when kilgore is able to meet the famed california surfer lance johnson . duvall's portrayal as lieutenant colonel kilgore is terrific , and , he provides a number of memorable quotes . eventually , captain willard enc",1
483,"sometimes i find 19th century british costume dramas a little hard to relate to . it's not the time or the distance , it's the rules and conventions of a social class that deserves resentment rather than sympathy . yet somehow , the movies are all well made and i always get caught up in the story . the wings of the dove fits the pattern . kate ( helena bonham carter ) and merton ( linus roache ) are in love . merton , a newspaper writer , would like to marry kate . but kate's   job   , if you will , is to be a member of the british upper class . her father lost all of her family's money , but a wealthy aunt agreed to take care of her until she married a nice rich man . naturally , a newspaper writer's wages don't count as   rich .   kate leads him on , but she always ends up giving him the cold shoulder , ultimately because he's not marriageable . kate's american friend millie ( alison elliot ) stops in for a visit on her way to venice . at a party , millie catches a glimpse of merton and likes what she sees . kate realizes that if merton were introduced to millie , he might forget about her . it appears that she is trying to spare him from the heartbreak of their inevitable breakup . merton sees what kate is doing and resents her for it . he is still in love with kate , and will accept no substitute . the three of them , along with a fourth friend ( elizabeth mcgovern ) end up on holiday in venice together , where their interactions are quite complicated . let's sum up : millie has fallen for merton . merton has no feelings for millie because he is still in love with kate . kate loves him but can't marry him , so on the one hand she's trying to match him up with someone who will make him happy , but on the other hand she's jealous of them as a couple . a clear solution presents itself to kate when she realizes that millie is very sick - dying , in fact . at this point she decides that merton should marry millie until she dies . millie will leave her money to merton",1
484,"earlier this year , the movie holy man opened to a meager box office receipt and to indifference from audiences and critics . a real charmer of a movie , it's possible that the subject matter was too hip or trendy to attract any real audience . now , at the end of 1998 , comes waking ned devine , a comedy which inspires the same vein of easygoing laughter . there's no substantial difference between the two other than a more refined atmosphere -- they strike all the same chords -- but still , ned devine is a movie worth seeing . the plot is interesting and robust : the latest lottery winner is ned devine ( jimmy keogh ) , of tullymore , ireland . ned's prize is over six million pounds , but the shock of winning killed the poor old man , and the check remains unclaimed . enter jackie o'shea ( ian bannen ) and michael o'sullivan ( david kelly ) , the only two residents who are aware the winner is in their village . the two men eventually find the ticket , and decide that if michael can convince the lotto authorities that he's actually ned , the entire town can reap the benefits ; their only adversary is an ancient old woman ( eileen dromey ) who sees more profit in reporting the fraud . ian bannen and david kelly truly shine as jackie and michael . jackie , stocky and large , is the brains behind the operation ; michael , scrawny and short , is the method man . the two contrast each other delightfully , and at the same time remain sympathetic to the audience . every viewer is sure to like both of them . there are other minor subplots included as well , such as an unlikely romance between a local girl and the town pig farmer . this appears quite inconsequential until the end , and even with a startling revelation it's a tad bit unnecessary . overall , waking ned devine has a predictable outcome , and plot twists are never really taken seriously . the ending , a very hilarious and very ironic twist of fate , somehow fits with the twisted sense of humor the movie exhibits",1
485,"susan granger's review of   the perfect storm   ( warner bros . )   more people die on fishing boats , per capita , than working in any other job in the u . s . . every journey a fishing boat makes can be an all-or-nothing risk . it is life at its most exhilarating and its most terrifying ,   says director wolfgang petersen (   das boot   ) . and that's just what he captures in this true story of struggle and humanity aboard a swordfishing boat , the andrea gail , sailing out of gloucester , massachusetts , in late october , 1991 . early in bill wittliff's screenplay , based on sebastian junger's best-seller , we meet the crew of six . the veteran captain ( george clooney ) is frustrated because he can't find fish on the grand banks , yet a rival skipper ( mary elizabeth mastrantonio ) brings in huge hauls . his right-hand man ( mark walhberg ) needs money to build a new life with his girl-friend ( diane lane ) . there's a devoted dad ( john c . reilly ) with an estranged wife and son , a free-spirited jamaican ( allen payne ) , a lonely guy ( john hawkes ) , and a last-minute replacement with a bad attitude ( william fichtner ) . the skipper's convinced he can change his bad luck streak in remote flemish cap , and he does . but then trouble begins . there's a rogue wave , a man overboard and the ice machine breaks - with 60 , 000 lb . of fish that could spoil . but that's minor compared with a deadly monster storm approaching which a boston meteorologist describes as   a disaster of epic proportions   that also threatens the lives of a coast guard helicopter rescue team trying to save three people stranded on a sailboat on the high seas . it's formulaic and there are cliches , but the walls of water , created by fluid dynamics simulating real-life phenomena , are awesome . on the granger movie gauge of 1 to 10 ,   the perfect storm   is a terrifying , suspenseful 8 . hang on for the white-knuckle thrill ride of the summer ! ",1
486,"just in time for halloween and christmas , the reissue of the nightmare before christmas couldn't be more appropriate . with all of the attention thrown to   family films   in recent years , namely those starring pocket monsters and nickelodeon characters , it's high time we raised the intellectual level of children's fare as well as the animation achievements of the movie studios . with that in mind , it was refreshing to revisit an animation classic on the big screen that still retains the originality and freshness it had seven years ago . nightmare is the story of one man's quest to discover his true purpose in life -- to look beyond the accolades of his peers , the achievements of his years , and the praise of his ego . jack skellington , the pumpkin king of halloweentown , is the main dude behind the halloween holiday for kids everywhere . but during his reign as pumpkin king , jack has somehow lost his understanding of his place in the world and the magic he creates with his halloween holiday . after the completion of one particular halloween season , jack walks with a heavy heart and ends up discovering in the woods outside halloweentown a grove of trees with doors to all of the other holidays in the world . imagine his surprise to discover christmastown , a far more impressive and uplifting holiday than halloween , surrounded by happy elves making toys , and with good cheer all around . upon his return to halloweentown , jack decides to combine halloween and christmas together by kidnapping   sandy claws ,   employing all the residents of halloweentown to build toys for children . he then aims to take over the role as primary joy-provider and gift-bearer to the children of the world , in the hopes of rediscovering the zest for life he once had . alas , the co-mingling of halloween and christmas creates disastrous results involving shrunken heads , psychotic wooden ducks , a sleigh pulled by a phantom dog with a lighted nose , and a large , sinister , singing",1
487,"every once in a while a movie comes along that completely redefines the genre : with dramas , it was citizen kane , with arthouse it was pulp fiction , and with comedy it was , well , that jim carrey guy ( okay , so he's not a movie , but he did have a huge influence on the genre . not to mention an expensive one . ) sometimes a movie even combines them all into a big , sprawling motion picture event , as did forrest gump four years ago . with action films , it was aliens , whic was released to much hype seven years after it's equally-innovative parent , alien ( 1979 ) . directed and written by james cameron ( t2 : judgement day , the abyss , true lies ) , the authority on action films , it was a masterful encore to his sci-fi thriller the terminator ( 1984 ) . while the original alien film was a dark , enclosed horror film that featured one alien slowly massacering a horrified crew , james cameron took the big-budget action film with aliens , which featured multiple aliens doing basically the same thing , although on a much-larger scale . and boy , did he take that route ! i'd say at about 165 mph or so . . . the film opens 57 years after the original , with lt . ripley ( weaver ) being found in her ship in a cryogenic state by a salvage vessel . if you'll recall , at the end of alien ripley , the only surviving member , cryogenically   hibernated   herself after expelling the rogue alien from her ship . unfortunately , she thought she'd only be out for a couple of weeks . . . once she's returned to earth , ripley is quickly interrogated by   the company   , who quickly dismiss her and her stories as lunacy . in truth , they believe her , as they soon approach ripley with an offer to travel with some marines to a new colony planet as an   alien advisor   . it seems that the colony planet was a once-breeding ground for the nasty aliens , and now all communication with the planet has been lost . . . it doesn't exactly take a genius to guess what happens next : ripley",1
488,"in 1995 , brian singer and christopher mcquarrie dreamed up a simple concept : the audience isn't stupid . from that , they went on and created the most plot-driven , intricately pieced movie in the last 25 years . the result : the usual suspects , one hell of a movie that redefines the word plot twist . the story is convoluted , and is really confusing to read , although easy to follow on screen . special investigator kujan ( chazz palminteri ) grills   verbal   kint ( kevin spacey ) , a crippled con-man who is the lone survivor of an la boat explosion that claimed more than 20 victims . kujan wants to confirm that his nemesis , the rogue cop keaton ( gabriel byrne ) , is actually dead . kint relates the majority of the film in flashback , beginning with the fateful day when five shifty guys meet in a police-station lineup in new york city . along with dour keaton , kint encounters cheerfully sociopathic mcmanus ( stephen baldwin ) , mordantly sarcastic hockney ( kevin pollak ) , and fenster ( benicio del toro ) , whose speech is virtually incomprehensible . together they plot to steal a small fortune in gems from   new york's finest taxi service   --crooked cops who provide escort service for visiting drug kingpins . what follows is a shell-game of violence and betrayal , all hinging on the identity of a mysterious villain called keyser soze . the film is brilliantly compact : its the shortest 90 minutes you'll ever spend in a movie theater . the cast is exceptional . palminteri shines , he is brutally honest , a true cop , one who is going after the whole story because its there . byrne is terrific , his brooding character , his seriousness is needed to supplement the hysteria of benicio del toro , who is a riot as fenster . del toro is brilliant , his lines are a jumbled mess , you can't understand a word the man says , but it sure is damn funny . baldwin is also very good , he is careful , methodical , and cold , a chilling character with a nasty streak of hot-",1
489,"it has happened again . a movie that is well scripted , well acted , and well directed . it is involving , suspenseful . . . it even has an unexpected twist at the end that packs a punch like a blow to the solar plexus . but in order to accept its premise one must also accept a spiritual lie . the sixth sense is that movie . starring bruce willis ( armageddon ) as a child psychologist and haley joel osment ( forrest gump ) as a troubled youngster , the sixth sense is more spooky than scary , though it does contain disturbing images designed to startle . eight-year-old cole sear ( osment ) sees dead people . not just in dreams . and not just as lifeless bodies . he sees them walking around like regular people . and he sees them all the time . dr . malcolm crowe ( willis ) is trying to help him . he recognizes in cole many of the same attributes as one of his earlier patients whom crowe failed , resulting in that patient shooting crowe before turning the gun on himself . if crowe could manage to find a way to help cole , he believes he just might be able to put his own demons to rest . but first he needs to gain cole's trust . the boy is so frightened by what he sees , he has closed himself off emotionally , being unwilling to tell anyone . . . not crowe , not even his own mother ( toni collette , clockwatchers ) . . . about his   secrets .   crowe begins to spend more and more time with him , even as his own marriage starts to dissolve around him , his wife anna ( olivia williams , rushmore ) becoming cold and distant because of his neglect of her and his preoccupation with the boy . bruce willis underplays his role , allowing the excellent script to do most of the work of building character development . crowe moves from treating a troubled boy who won't communicate , to treating a troubled boy who is having hallucinations , to wondering if perhaps there isn't some truth behind what the boy sees . mr . willis does a serviceable job , letting the focus remain on the ",1
490,"in the grand scheme of mel gibson movies , payback was better than conspiracy theory , but not as good as braveheart or lethal weapon . in other words , it's a decent couple of hours of entertainment , but 20 years from now if a they compile a list of mel gibson's greatest hits , payback probably won't be on it . gibson plays a crook who gets double crossed by his partner after they heist a payroll . mel's partner needed the money to pay off a mob debt . so he puts a couple of bullets in mel , leaving him for dead , and goes on to pay off his creditors . but , mel isn't dead ( it would be a real short movie if he was ) and he certainly isn't happy . to make matters worse , he wants his money back and is willing to go to any lengths to accomplish this feat . his ex partner has already used it to pay off the mobsters , so mel goes after the mob to get it back . payback is often a very violent film . to its credit , there are a few scenes that could have been very graphic , but the director ( i'm not sure which one -- more about that in a second ) made the choice to let the audience use their imagination instead of subjecting us to the usual gratuitous gore found in many films . the film appears a bit disjointed in places , which is understandable considering producer / star gibson wasn't thrilled with how the film turned out and wanted parts of it re-shot . when the director refused , another one was brought in to do the re-shoot . so as a result while the final product is apparently better than the original ( although personally i would love to see the original version for comparisons sake ) it does get a bit of a choppy feel to it towards the end . it's always tough to make a film where the main character is a villain , unless that person has some redeeming qualities . in this case , gibson's character has few redeeming qualities . but hey , its mel , so even when he is killing people in cold blood we are still rooting for him . my guess is that if that you put some",1
491,"the thought-provoking question of tradition over morals is the subject directly at the core of   leila ,   a powerfully articulated and subtle drama from famous iranian director dariush mehrjui , that is his first motion picture in a prosperous thirty-year career to gain u . s . distribution , thanks to first run features . although unfamiliar with mehrjui's previous directing efforts , perhaps the reason for this is that , while the predicament at hand is no doubt exclusive to its own country , the heartbreaking and solely truthful emotions of the characters can easily be understood by all viewers . set in modern-day iran ,   leila   begins on the birthday of the title character ( leila hatami ) , after a brief prologue in which we are shown the first encounter between leila and her future husband , reza ( ali mosaffa ) . as leila and reza set off to visit his parents , and then hers , where a birthday celebration has been planned , things seem rosy for the couple on the outside , but for leila , life isn't quite as sweet . earlier , on that very same day , leila had gone to see her physician , and has ultimately discovered that she holds very little chance of ever conceiving a child . when all of the conditions are ruled out , and leila passes up the possibility of adoption , reza firmly and lovingly tells her that he married her , and doesn't care at all about having children . nonetheless , leila is ashamed that she will never be able to give him a baby , which is the societal norm , and her self-esteem is not helped at all by her domineering mother-in-law ( jamileh sheikhi ) , whose hopes to carry on the sacred family name vanishes once hearing the news ( reza is her only son ) . bluntly explaining to leila that reza has always wished for children and , in a country where polygamy is an accepted tradition , she suggests that he take a second wife to bear a child with . leila hesitantly agrees , and while she and reza are able to shallowly laugh afterwards about",1
492,"barely scrapping by playing at a nyc piano bar , timothy hutton returns to his massachusetts hometown for a couple of weeks . on the surface , he's coming home for a high school reunion , but since this is a movie , you know that he's really looking for some major life decisions . a fairly   small   film , this sports an impressive ensemble cast including uma thurman , rosie o'donnell and a bunch of actors that you've seen before but can't quite place . commendable jobs all around ; they seem like real people . hutton arrives at his past and is greeted by his spirit-dead father , terminally goony brother and old high school chums . all of his old buddies are engaged in the snow removal business and most are in the midst of a relationship crisis . the perfect stuff for a comedy about people in the twenties angst . he meets and falls for the new next door neighbor : a beautiful intelligent lively girl who is obviously taken with him . the problem is that she is only 13 . unconsummated ( no , it's not _that_ type of movie ) , their relationship builds and neither knows what to do with it . star-crossed lovers with no where to go . so hutton is gaga over a barely-teen , one of his buddies is two-timing his girlfriend with a married old flame , another's girlfriend is sleeping with a meat cutter (   and she's a vegetarian !   ) . things are a mess . enter uma thurman . the beautiful stranger in town for a few days is both a delight in the film and one of its minor downfalls . her character is fun to watch . even more entertaining is observing the guys falling over themselves trying to impress her . like the lone ranger , before she leaves , she solves most of the problems and sets everyone onward with their lives . the ending is a bit too pat . everything is tied up with a neat little bow . rosie o'donnell is a stand-out in her limited screen time with her brash personality and   tell it like it is   pronouncements . structured somewhat like a   diner , a few years later",1
493,"it's an interesting premise . our reality is only real to us because it is what we perceive to be real . in truth , our entire existences are lived out in our minds as we are fed information through electronic inputs directly to our brains . what we see , what we do , everything around us is nothing more than a computer-generated construct interlinked with the minds of others through a vastly powerful artificial intelligence . our bodies , severely atrophied , are kept alive for the sole purpose of generating heat and electrical energy for a dominating order of machines which control the planet . the sci-fi realm has been waiting a little while for something new to come along . the matrix isn't it - the idea of a war between man and a sentient computer network , a sham world , the ability to plug one's brain into a computer , has all been gleaned from such sources as the terminator , dark city , and a few star trek episodes ( both classic and next generation ) . what is new is the ability to weave all of these various elements together and succeed in producing a film that is both entertaining as well as thought-provoking . keanu reeves plays a computer whiz nicknamed neo , who is plucked out of the artificial world ( known as the matrix ) by a group of renegade humans who are clandestinely fighting to expose the fallacy of the computer-generated existence and free humankind from the oppression of the machines . the group's leader , morpheus ( laurence fishburne ) , has chosen neo because he believes neo is   the one   who is destined to lead the attack against the artificial intelligence . >from the beginning of the film , we are kept on our toes trying to figure things out . this , in a lesser movie would be annoying , but the matrix presents itself in an intelligent manner which makes the puzzle rather interesting and even fun . what is reality ? what is a sham ? the film turns our very perception of life on its side . more than once , we are also presented with t",1
494,"one of kyle mclachlan's earlier cinematic features , this movie has had an obvious influence on such films as the terminator ( 8/10 ) , species ( 7/10 ) and the more recent , fallen with denzel washington . plot : a science-fiction picture set in modern times , this thriller follows the exploits of an   entity   from outer space , who likes to inhabit human bodies , use them up until they are completely worn out , and then switch over to the next available receptacle . fbi agent ( mclachlan ) and local top cop ( nouri ) are charged with the capture of this   thing   before it's too late . critique : this fast-paced , urban equivalent of the thing ( 8/10 ) , checks in on all cylinders for ultra-violence ( god knows how many people died in this movie ) , action and an overall rock 'n roll attitude . then again , how can you go wrong with an   alien   that likes the ferraris , guns , heavy metal music and sexy girls ? ! granted , the plot isn't the most elaborate of tales ( alien bad , find alien , kill alien ) , but i can honestly say that i was never once bored during the viewing of this entire picture . i wouldn't recommend it to those who don't like car chases , murders , and bland acting , but for all the rest of you out there , those who enjoy putting away their brains every now and again , sitting back , slamming back some salsa'd nachos , and relishing in the cheeze some call film . . . have a blast ! ! two scenes to watch for are both within the first ten minutes of this gore-fest . the opening sequence is one of the most rockin' scenes to open any action movie , and the subsequent extra-terrestrial   transformation   is another eye-catcher . even the late 80's special effects were okay . followed by the hidden ii in 1994 . little known facts : this film was kyle maclachlan's first non-david lynch foray into the world of feature films . his first two movie appearances were in lynch's wretched dune ( 4/10 ) and the sensational blue velvet ( 8 . 5/10 ) ",1
495,"i want to correct what i wrote in a former retrospective of david lean's war picture . i still think that it doesn't deserve being the number 13 in the american film institute's list of the 100 greatest american movies . and i think that lumet's   12 angry men   , wilder's   witness for the prosecution   and kubrick's   paths of glory   would have been better choices for the best picture oscar in 1958 . but i can't deny the importance of   the bridge on the river kwai   - cinematically and in its contents . the film is set in burma in 1943 . a bataillon of british soldiers in japanese war captivity is forced by the japanese to build a strategically momentous railway bridge over the river kwai . but the british commanding officer , colonel nicholson ( alec guinness ) , insists - corresponding to the geneva conventions - that his officers needn't work as simple workmen . struggling toughly , col . nicholson forces the japanese commandant , col . saito ( sessue hayakawa ) , to give way in this respect . afterwards col . nicholson assiduously commits himself for the building of the bridge . he considers it an opportunity to raise his men's morale , and he wants to prove superior british capabilities to the japanese . but the british high command sends a few soldiers who shall destroy the bridge , among them the american shears ( william holden ) - an escapee from the japanese prison camp - and the british major warden ( jack hawkins ) . . . a flaw of the picture is the clich ? d characterization of the japanese people . they are presented as if they were intellectually inferior to the british - as if the japanese were incapable of building a bridge . and the film doesn't consistently question the military spirit as kubrick does in   paths of glory   . lean seems rather fascinated by the military hierarchies . this is also perceptible in the conversations between col . nicholson and col . saito . in this regard it is symptomatic that shears , who doubts the military logi",1
496,"of the major horror sub-genres , vampire movies are easily the most adaptable . think about it . frankenstein movies haven't changed all that much because they still need that mad-scientist-in-bavarian-castle setting . if you made a frankenstein movie today , you'd have to have the monster be a virus or something -- and outside of michael j . fox , there aren't any actors that could play a virus convincingly . movies about mummies would still have to be set in egypt . there's not much you can do with werewolves except take them to london or paris , unless you want to have a teenage werewolf or something . ( and there's that michael j . fox thing again . ) but you can have vampires do anything , and you can place them in any genre you want , just about . you can have traditional vampire movies ( bram stoker's dracula ) or have the anne rice version ( interview with the vampire ) , or play it for laughs ( vampire in brooklyn ) . you can put vampires in locales from sunny southern california ( the lost boys ) to squalid mexican dives ( from dusk till dawn ) to your local high school ( buffy , the vampire slayer ) . were it not redundant , you could have a movie about a law firm full of vampires . any day now , i expect we'll see a movie about a vampire third baseman who has to decide whether to play a day game in order to break the home run record . or , you can insert the vampire legend into a hong kong action movie -- and when you do that , you get blade . wesley snipes has the chow yun fat role in this movie -- the silent , expressionless hit man who destroys everything in his path . in this case , the everything happens to be vampires that explode into cgi shards instead of dead , bleeding corpses . snipes has less to say here than as the fugitive in u . s . marshals , but does a demonstrably better job here as a half-vampire wreaking vengeance on the bloodsuckers . blade is a silent , brooding presence , laying waste to vampires without a shred of remorse . he is ",1
